submissionid,ma_id,69_fish_type,69_street,69_customer_home,69_market,69_shop,69_fishing_company,69_restaurant,69_own_home,69_other
a440a42b-523b-4a08-89c3-ba4222bb02bb,57,Sipou,0,0,0,0,0,0,0,0
b57dacc9-c5b3-4a0b-9689-5ae53ec9e100,57,Ciko,15000,0,0,0,0,0,0,0
38d9b0d8-297c-4a6b-9793-402ec736c0fe,57,Ciko,20000,0,0,0,0,0,0,0
8fef1a17-b02a-40a0-b265-16aeb6080139,57,Malajang,20000,0,0,0,0,0,0,0
acd8ef4a-7a8e-4157-a0c9-f67932098ff1,57,Ikan kue,0,0,20000,0,0,0,0,0
74ca929b-0de4-40b4-9e15-5d723f6bb774,57,Bia-Bia,15000,0,0,0,0,0,0,0
8dc38d63-8398-4d2f-955c-1f3afc683275,174,momar,,,,,,,,
1d6e2c57-f00c-4e6c-b546-af5e74668468,69,tambali,,10000,,,,,,
ea369218-0e63-4158-b59f-3f032c0af34d,69,tongkol,50000,,,,,,,
ad0bfafc-d9a8-4fe7-8f67-56a7ac2b36c2,69,tonglol,,,50000,,,,,
305ddb72-f39f-4f05-9588-a40160492836,69,Ikan Sumsum,,,,,,,30000,
b809af7b-5b66-41b5-9e38-de9d42612f14,76,SUNU,,,,,,,,
ec774f8f-3500-417b-80c7-2c152f65c1b4,76,KEPITING,,,,,,,,
d6c86702-33a4-46dc-a8ad-7a62d87e095c,77,katamba,,,,,,,,
9d78bf8e-e530-4173-b7a4-c1f822ffa862,77,kurisi,,,,,,,,
f839b248-1555-4ec8-b35f-3eb19da023f6,77,kerapu Sunu,,,,,,,,
7a42ffed-9d84-4d2e-b3c3-eeb5f46b4d15,72,boronang,,,,,,,,
97448ef8-f859-4f8c-9c8d-2f160d1f0ad1,63,ikan ceria,10000,10000,,,,,10000,
d4411c84-93e3-4145-a823-403af9591c29,63,baronang,30000,,,,,,,
18e92836-e3b5-427a-bea0-d07facbae982,63,ikan Ruma ruma,20000,,,,,,,
18e92836-e3b5-427a-bea0-d07facbae982,63,sunu,25000,,,,,,,
9fa93106-706f-43f8-9043-142cdde71ba7,174,lajang ,,,,,,,,
26cbd1c4-0907-4575-ac37-2b447c7200b6,174,lajang,,,,,,,,
29cfd5a6-d555-40ce-ada4-83f1940927c7,174,lajang,,,,,,,,
bfc7f111-912e-4e61-bc4b-c070b4613b47,174,lajang ,,,,,,,,
1d85fc16-1e77-4dce-8e23-ee93e03e114d,76,kepiting,,,,,,,,
e8809dd4-b8c4-4c01-b962-849cad2118f8,76,kepting,,,,,,,,
bb30a615-5e5e-435a-a4cc-384a5d32246d,56,ikan putih,,,,,,,,25000
2ffeff45-8bf3-42fc-942c-35895c864207,56,katamba,,,,,,,,
7cf37359-d183-4eea-aad0-4f6f5cbd39fc,56,ikan putih,,,30000,,,,,
d04f06cd-9965-479a-8fbd-8408bdbb443e,174,lajang,11000,10000,,,,,,
367306e2-727b-40d0-91ae-9268c2f3ce6d,174,deho,,,,,,,,
89071d1a-3f93-448b-8d14-e38fc4218cb5,57,Kakap,0,0,0,0,0,0,0,0
a1670821-e80b-40a7-9a26-8682f3933cef,57,Kakap,0,0,0,0,0,0,0,0
864aef10-6237-41d6-857a-92c87820bd1b,57,Marairi,0,0,0,,0,0,0,0
b102146b-0eba-4909-8ffc-0d3c1e1eead4,57,Baronang,0,0,100000,0,0,0,0,0
f5e31a3a-318b-42cd-b288-58662448dc42,57,Cakalang,0,0,100000,0,0,0,0,0
53e6bc01-7ba7-46b0-9790-f67b5d58eefb,57,Kakap,0,0,50000,0,0,0,0,0
5b8a68eb-c141-4dbc-b39a-2f7b99ee16e5,57,baronang,0,0,0,0,0,0,50000,0
78dc8167-39e9-4e70-b06c-0b662a9a98a4,57,cakalang,20000,,,,,,,
bc6f6dbc-fdbb-4e15-b9f6-2ce429d5eca3,57,Kakap,,,20000,,,,,
23a20026-2225-4900-b0be-60397722197d,57,Kakap,50000,,,,,,,
bac2373d-836d-4366-b322-81da3ea6ae75,57,Bia-bia,50000,,,,,,,
16392026-050a-4559-85e7-f66c3279fb38,57,Baronang,20000,,,,,,,
4086e8c2-b7b2-4c73-aff4-b5f4eaa6fbb4,57,Katamba,10000,,,,,,,
a580c35f-eb30-4a4d-b2aa-3b35e423f3da,57,Lama,20000,,,,,,,
3c13ccea-8f2b-4098-9858-7cf9e840fc7a,57,katamba,20000,,,,,,,
3c13ccea-8f2b-4098-9858-7cf9e840fc7a,57,Baronang,,,50000,,,,,
fc948aae-c01f-41d0-a4bb-15451bdeea1f,60,jenggot,10000,,,,,,,
5ccf7959-e61c-4ee1-ab8c-bb60bf3929f3,60,tiger,10000,,,,,,,
008451c8-a3bd-4d56-a8fc-9faf38ed75ce,56,jokueja,,20000,,,,,,
fb525efb-9338-423c-ace6-cf4b8f4d4e9e,63,ikan tongkol,15000,15000,,,,,15000,
dfa47d9a-e802-4dbc-bb1a-0cabc17270fe,69,Layang,20000,,20000,,,,,
96055618-7f74-43f4-8e18-9a589122b9e4,69,Ikan Pogo,10000,,,,,,,
071bf8f1-abab-4b81-a458-64c4dd828db0,69,Cakalang,,,35000,,,,,
3036c8d5-03f9-4325-8a3b-e0b1f5d884ab,68,kuwe,,,50000,,,,,
285fe082-206d-4d07-8249-42eb130910ae,67,kakatua,10000,,10000,,,,,
89e5899b-f64c-41da-8949-e87440ced68e,67,kakap,20000,,,,,,,
a99113bb-34ff-4588-bdfe-ca253e4a7727,75,ikan kakap merah,,,30000,,,,,
0ed14507-533c-4702-af26-76977c541691,72,ikan putih,,,,,,,,
d4e36b29-e682-450c-845f-40b18b7d56b0,72,ikan putih,,,,,,,,
90b56528-f9e5-4a44-8b24-796a7cbe6d41,174,kakap merah,,,,,,,,
5059a87d-7766-46b9-a8f2-4160c9b3ab0d,60,kakap,,,,,,,,
af83e6f1-75f6-4220-95dd-81e1b35b1041,174,tongkol,10000,,,,,,,
f842216d-28cf-4b89-97dc-aa113d00f471,60,katamba,,,,,,,,
ab2b4da9-0568-4395-afc7-f094090442d1,60,mbula,,,,,,,,
34e76ed6-f87d-47af-840b-5edfe20c431f,60,kakap merah,,,,,,,,
a377acda-78b4-41d2-b137-4d29ef9f2123,174,tongkol,15000,,,,,,,
10a02e77-7880-4e00-8336-547ed138ac25,174,tongkol,100000,,,,,,,
c15d6ccf-d4c1-4dcc-a6b2-efca4204eda0,174,layang,5000,,,,,,,
4f0c7355-3af9-478a-9f48-db9418910c3e,174,katamba,,15000,,,,,,
0f8e40f9-cfb4-410f-ba7d-ab3424ea2bc7,174,duri babi,5000,,,,,,,
047684f9-0067-4ef0-bce1-125925eb7cfd,60,duri babi,5000,,,,,,,
5355fe69-61c4-4cea-886e-c1b9ab3032f1,63,kuwe,,,,,,,,
0cfbbc68-0ef8-46f8-b996-5b6367971a10,60,katamba,,,,,,,,
0be230c2-9355-4120-969b-3e478c03a823,60,ikan karang,25000,,,,,,,
189d7737-4911-485d-bed2-db5d9e1d3ec0,60,tuna,30000,,,,,,,
aa6bd02c-6b8a-43ff-b256-5748541387e9,62,spotted spinefoot ,,,,,,,100000,
a8e2c896-3859-47cc-9091-0360c085d954,62,goatfishes,,,,,,,150000,
13f101a6-ff4f-4286-9c66-bf8119979865,62,smud gespot spinnefoot,,,,,,,200000,
53785bcc-a570-4649-99a7-3b1a7f67d9d9,73,kerapu,,,,,,,,
4ed64cba-74ae-4c12-aae5-8e110c4a7bdb,67,katamba,20000,,20000,,,,,
52226796-de85-4e0d-b5e6-5ca61c07a510,62,longtoms,,,,,,,100000,
e16ee2b3-ff51-47e1-af02-413152c4eb95,68,ikan cakalang,,,,,,,,
f052483c-b560-4b90-a0a4-ca93db4277af,68,ikan lolosi,,,,,,,,
6c4c36de-939b-4285-8325-66914e617807,73,sunu,20000,,,,,,,
56b61487-f8c2-4a07-969c-2d2497ab86a1,61,Keping,,,,,,,28000,
d0c01818-1a7c-405b-8365-1ecf09ae773e,73,malalea,,,,,,,,
d7476c2b-2874-4f94-8420-8158925257c1,67,katamba,25,25,25,,,,25,
2a0ba949-cc05-4fa0-af71-b1ac8bbbd3fc,73,Ikan Malaja,,,,,,,,
9e593624-4db1-4055-8669-2a7d03a07b99,63,lajang,20000,,,,,,,
b1c8ae66-d95f-447b-a0f5-8f0ab4a252c2,63,,,,,,,,,
e61c8c51-2e34-433f-9ec1-95733f2b085d,63,boto boto,10000,,,,,,,
70fea62b-21d3-4e01-bda9-ccbe04130be0,63,kuwe ,25000,,,,,,,
fffde96b-dc82-4463-896f-d7aef225938f,63,kuwe,25000,,,,,,,
c8d2d2b6-d4e3-4090-af60-944c5fab11aa,63,ruma ruma,20000,,,,,,,
d8a825ff-c9a3-4742-a6be-3897a15e3671,55,Kakap ikan,,,,,,,,
aad3512a-a316-4a60-b702-172098921c7e,76,kepiting,,,,,,,,
a3f10d14-2ce1-4723-a616-34dacea3b901,70,ikan Katamba,,,,,,,,
b31ebab1-f286-445c-ac02-34ec500d4657,70,Ikan Merah,,,,,,,,
5f515a88-7e3d-4d96-9fab-a4de3bee905b,70,ikan katamba,,,20000,,,,,
104c5797-9171-4d88-9b9f-3e2372dab0fb,70,ikan putih,,,,,,,,
16570986-a27e-420b-a8bc-8a1c33ac545e,72,ikan boronang,,,,,,,,
0a41a846-3ec8-4da6-9464-585573074b2f,72,ikan katambang,,,,,,,,
f5166f51-cb7b-4544-894e-17179dde75e8,62,emperors,,,,,,,100000,
23110d66-bca9-48ee-aee3-1491c2c40ccf,51,Ikan tuna,,50000,50000,,,,,
9ecae932-c01e-48ef-a572-94ff94acbf9d,51,Ikan katamba,,,50000,,,,,
abc548e8-c04b-49d5-9136-d31e98e0ea45,51,Ikan tuna,,,50000,,,,,
f6e8f918-22d6-4ae3-9648-0f62500ec159,51,Ikan beronang,50000,,50000,,,,,
a634e532-97af-4bd1-aa28-f9d7238da973,51,Ikan beronang,30000,,25000,,,,,
e88bd2bc-d159-4b2b-a922-c0b726b3e46b,51,ikan katamba,50000,,50000,,,,,
ef25ae44-f354-43b9-9ec7-2932adf198fa,65,tengiri,,,,,,,,
d14a5fc5-3652-4f91-a1c8-a97d62a54b92,65,kerapu kecil,,10000,,,,,,
861f9642-8277-4f15-a89a-e94d5e3e7289,65,kakap,,,,,,,,
265675e7-2094-4c21-95c3-ecd38a117bdc,65,kakap,,,,,,,,
23f417d7-c384-48e8-8a71-f6aa9d3ce91d,65,kerapu,,,,,,,,
23f417d7-c384-48e8-8a71-f6aa9d3ce91d,65,ekor kuning,,,,,,,10000,
e6f80e15-e41a-476f-81e3-d17fd2682f67,65,kakap,,,,,,,,
6a41702a-bedf-4868-931c-b5f7e5d71d7d,73,Ikan merah,20000,0,0,0,0,0,0,0
302e7cdd-ddb1-4fc0-8b0c-f1ee53ec0da8,66,Tembang,,,,,,,,
9a67de36-3c6d-4dc2-b968-5973b8162eac,72,Ikan putih,,,,,,,,
565934e1-69c2-4be6-be90-5ce9071f5f25,72,Ikan korapu,,,,,,,,
b4631781-4986-4740-aee3-04a2299573f3,69,ikan karang,,,20000,,,,,
83252e9b-eaca-4135-944c-40f3ffe36505,56,baronag ,,,,,,,40000,
2705787d-8e49-4886-bb18-0e0d4ea09371,73,ikan lencam,20000,,,,,,,
e40a7c1e-6f7a-4dfe-a21c-e1f6f5a42f84,56,como-como,,,,,,,30000,
c179047c-3780-47b2-a989-ecb32d02786c,66,ikan kakap,,,,,,,,
79126238-021e-4762-980f-10af522b93a8,60,tiger,10000,,,,,,,
28b14b0e-9ec8-4d66-a320-070a77962e6d,60,boronang,10000,,,,,,,
e3a458b5-b707-4ebd-bdd0-993485bfa859,71,kembung,,,250001,,,,,
7a0f6bc6-fc07-41d8-b93a-24f11f863583,60,jenggot,10000,,,,,,,
b761ef34-a2b9-42eb-8433-74ce1af46f4f,60,jenggot,10000,,,,,,,
390efd38-6f18-404d-aeb6-babd473265b1,73,kuwe,,,,,,,25000,
8b8e7167-c498-4f6c-8e8a-fb8f9dc3c21b,73,lencam,20000,,,,,,,
6b3d0863-501b-4fe7-8ffd-e4419e88071e,61,Lajang,,,15000,,,,,
061fe6b1-b698-4b59-b5bf-cd6f7cc69d86,61,Bubara,,,100000,,,,,
061fe6b1-b698-4b59-b5bf-cd6f7cc69d86,61,Katamba,,,20000,,,,,
ed325956-5fb7-4a26-9dd7-52416473d6b9,69,Katamba,25000,,,,,,,
fdd6459e-02ad-49c0-a5be-e0e980afb44a,66,Calakalang ,,,20000,,,,,
b38a1f0d-007d-4b13-a3ec-94b738f7a8e3,66,Ikan putih ,,,25000,,,,,
2c064305-6885-42f5-ad80-e7e42529cb60,72,ikan putih,,,,,,,,
11345b97-736c-41c1-b8c7-5b03e7159de6,72,kepiting,30000,,,,,,,
76edbb1b-71eb-4a8c-8fd1-a654250fd74f,72,ikan putih,35000,,,,,,,
7cb9aa01-8825-4aec-bfd0-cc28ed441db0,72,kakap,,,,,,,,
460374c6-d060-46cc-8efe-73efe3745231,65,Ikan Kakap Merah,,,,,,,,
c31d2954-d438-46cf-9b0a-6cbf81cec82a,65,Ikan Kerapu,,,,,,,20000,
282471cb-291d-4a81-baf5-fffa5e4091cb,65,Ikan Putih ,,,,,,,,
471e185a-cf69-4619-9ffe-bc1c6cae5df3,65,Ikan Cakalang,,,,,,,,
30cda3a2-2ab2-46f5-ae62-f60406d679ec,65,Tenggiri,,,,,,,,
5d1d4e5a-d06c-4b5a-b680-db8ec95d97b5,65,Gurita,,,,,,,,
4395f95a-8aa1-4bbe-9156-91dbde8a765b,65,Kembung,,,,,,,,
127b0187-1467-4553-b786-36ce2f536535,71,baubara,,,,,,,,
5343fc78-9a7e-4ac6-8a5d-bc4b155247a3,71,kakap sunu,,,,,,,,
a4fb1854-0599-418f-8dd4-c1ce586cc232,71,Ruma-ruma,,30000,,,,,,
4d6e46b4-f5dd-41e7-8282-8c90630ae4ff,71,Kurapu,,20000,,,,,,
fcd5a443-e5e4-47f6-86f2-3811832e803a,71,cumi-cumi,,,30000,,,,,
1269295d-6966-44dc-b7e3-d69582e56f17,61,Ekor Kuning,,,15000,,,,,
d347cca8-fc09-4643-bc43-ed182cceaba8,66,Layang,,,10000,,,,,
ab690d57-d1b2-49f5-b7f3-d4889111ebc9,56,ruma-ruma,,,,,,,,20000
21f8cd5c-46e6-4283-9f3e-67e2c1a0998a,56,Tengiri,,,,,,,,
f505f174-f5b2-4491-9b79-9808366e94e2,56,ikan deho,,,,,,,,
dc8e7803-8891-4c2d-9cf5-2bc811c3dfb0,56,rajungan,,,,,,,,
30a84acb-5f99-45b9-8303-c323c64dddfd,56,kerapu,,,,,,,,
a55ac17b-5133-4a75-b1b4-7d49f3439826,56,ruma-ruma,,,,,,,,
d399f85f-b328-4626-90f1-16e00f122e67,66,Ikan putih,,,50000,,,,,
3cabb8b8-dc9f-4802-9691-97147c098fe6,71,ikan kakap,250,,,,,,,
bb46a530-7da1-4f43-8e71-a17fe74f7dc3,66,Cakalang,,,,,,,,
d30af5c5-4d40-4f91-9ce5-a5d3ff27698e,66,ikan tembang/ember,,,75000,,,,,
5979a5ce-0d9a-4f48-b750-45a44a24a5b6,66,katamba,,,70000,,,,,
5979a5ce-0d9a-4f48-b750-45a44a24a5b6,66,kakap merah,,,,,,,,
da7364b2-3bea-4544-bdd7-3db237f2634f,66,ikan tuna,,,,,,,,
1089b365-d3b9-43f4-8599-6ad433907327,66,Baronang,,,35000,,,,,
171ef112-7abf-47f4-9734-41a3f3aba617,66,baronang,,,20000,,,,,
2e075e9f-fedd-4d42-8d8f-5f15286e3ed7,66,malalea,,,,,,,20000,
abe8aa60-cdef-4dcb-9154-9f63c3f7ceb4,71,baubara,,,,,,,,
64152a3d-4a02-445d-8c01-f057654ecdfc,73,Kembung,,10000,,,,,,
430de97a-c244-4136-9963-5c7e13b04c29,73,Kuwe,,,,,,,,
6274f067-b2f7-433d-8f91-81ce17c87ee6,71,kerapu,,,,,,,,
a2861f95-95fe-4f9e-8422-cda893c5f92c,51,ikan baronang,50000,,50000,,,,50000,
1516ab2e-e006-4b14-ae81-2caf02c2bd1a,66,cakalang,50000,,,,,,,
84bff610-d6ea-4d29-b08e-25f46652fd99,66,katamba,,,50000,,,,,
75f6fe23-a372-4280-a974-8ba0166a3129,73,Kerapu Lumpur,,,,,,,,
0f87d7a0-6674-4490-98f1-64d6dfec8d12,73,Baby tuna,20000,,,,,,,
9a8a1755-b09a-48e3-aa96-b694d11da04c,73,Terbang,,,,,,,,
9a69dc81-fb76-42fb-9b06-6aa53a8201c2,66,katamba,,,60000,,,,,30000
8b3ec52c-774a-4747-8ec6-3fb1423a81a0,66,Kue,,,,,,,,
8b3ec52c-774a-4747-8ec6-3fb1423a81a0,66,Katamba,,,,,,,,
d384b19f-0ee6-4135-963b-8fde1877a6e0,71,Katombo,,,30,,,,,
9cc8e7e8-696a-494b-959f-16d0a86eb3fe,71,Ekor kuning,,,,,,,,
647f3911-1d63-4341-bcf9-0c49b1d40650,71,Kerapu,,,,,,,,
c2727d58-d6b3-4ccf-b71b-4c4f36ccc0ab,73,Tiko Tiko,,20000,,,,,,
5878b1b8-ed8b-448b-8728-6d0b610b60fd,73,Lencam,25000,,,,,,,
82e212e3-5b27-4f51-8aa1-f0651bff6b24,71,kerapu,,,,,,,,
33f0d564-db1f-428c-8209-f671107caf91,71,buabara,,,,,,,,
d609d8e7-1b85-427c-8559-90d6f77d144d,66,gurita,,,,,,,,
d1c318e6-6a7c-4db1-90db-fb040529b7b1,61,cakalang,25000,,,,,,,
dee148a5-9f3c-4b23-af8e-6981a2dda87d,61,layang,,,50000,,,,,
7936169e-e58c-4788-bb53-8a61a43dfa1c,61,katamba,10000,,,,,,,
219ee5b6-df47-442c-a98e-5186de6ea632,66,kerapu,,,,,,,,
6596c6e2-e95a-44e5-ad5c-525ce5422a76,66,katamba,,,50000,,,,,
d421364d-b381-4413-8981-9b5afab02538,71,ikan kakap,,,250000,,,,,
719bf947-660e-4efc-a957-5ee1bc82b739,71,ikan merah,,,25000,,,,,
3111cf62-b37f-46f4-aab8-3614d5f9d100,71,ikan kurapung,,,25000,,,,,
6b1293b3-407a-4c0c-8214-b0eb54605756,71,Baubara,,,,,,,,
20d20205-0b25-4eb7-8694-65ecc50b6f22,71,Lure,,,350000,,,,,
20a88622-cd0b-4180-b1d5-74ea1714b74b,73,Selar bentong,20000,,,,,,,
63f7221d-201c-4390-b15d-fb9ce8cf84bd,61,Tongkol,,,,,,,10000,
8996488c-a145-486c-9f24-018cba9944a3,61,Tongkol,20000,,,,,,,
80e14c7a-aafe-4695-9384-fce3356114f9,73,Lencan,25000,,,,,,,
624bf30c-757a-41ce-a3b6-6e9e46c493ce,66,baronang,,,80000,,,,,
d840aba8-b09f-4038-846c-f3b71af723f0,71,Como Como,,,35,,,,,
4ac51f24-6315-46d9-9444-ecd7a38a67bb,66,ikan kakap,,,,,,,,
8900d8bf-dead-436a-81e0-af486e2c5da7,59,bivalvia,25000,,,,,,,
1062b2f4-70c8-44d5-b92f-6a7c7a44c7bb,66,Ikan putih ,,,,,,,30000,
54be17fa-1303-4655-a11b-4d3802bb0d49,67,tiko,10,10,20,,,,10,
67c258bf-3a27-42ce-a0a0-345c439113ea,59,lambis-lambis,30000,,,,,,,
e00c1ce6-5ede-491c-94b9-a50b92d436b2,59,kerang bivalvia jenis 2,20000,,,,,,,
4feade0e-9b1c-41f5-aa8d-d78d2ed4475a,71,Ikan Katamba,,,,,,,,
9601d1c8-8d47-4b28-8e02-be7535fe7168,71,kaso,,,35,,,,,
054fc5a4-abc9-4023-84e7-98f939332698,71,Tengiri,,,,,,,,
39e898cb-1c95-48ca-8f88-29a59f71597c,71,baubara,,,,,,,,
39e898cb-1c95-48ca-8f88-29a59f71597c,71,kerapu,,,,,,,,
0a861b6b-78e7-4e8b-a2ea-153ba21dcdd2,69,,,,,,,,,
7554f0c1-8c45-42be-ac7a-b212322e6f8a,71,Rumah Rumah,,,30,,,,,
32ec0e49-534c-48f6-a309-f18342015ca7,66,malajang,,,,,,,,10000
3dd6c900-d68c-4bc9-811e-7bf1ffd38eee,66,ikan katamba,,,,,,,,5000
3532e551-129e-4774-82c4-f06008529757,75,ikan kuwe,,,40000,,,,,
83ed80e8-ef53-4ba0-ad94-d6a42349472d,66,Cendaro,,,20000,,,,,
41b07ef5-767c-45b3-9bb6-3863962cbe18,75,ikan kerapu,,,35000,,,,,
f29c8e72-3e49-4caf-bf1c-4d8a9585b7ed,75,ikan kerapu ,,,40000,,,,,
b3bbb435-03cc-4ffb-afb6-9bec6f44a642,66,Kerapu,,,,,,,,15000
880f63a2-0f14-4154-a427-2b85b91d7c69,66,Gurita,,,,,,,,
4a313f7d-391a-4e24-a71d-c8ae1c292f5f,59,Ikan Putih,0,0,0,0,0,0,0,0
49a3b748-b898-42c4-98b0-33cbd7115b72,72,juku eja,15000,,,,,,,
a944f487-46a9-448e-bcb6-f9f6dd55e573,72,juku eja,15000,,,,,,,
ff1868ac-cbf3-481d-92d0-4ca45f1b9317,75,kerapu,,50000,,,,,,
ff1868ac-cbf3-481d-92d0-4ca45f1b9317,75,ikan putih,,50000,,,,,,
0cad91c3-e025-4193-aa19-e23edd10d7fb,59,Gurita,0,0,0,0,0,0,0,0
a0d9dbea-37c0-4a1d-8abf-f84db4eda468,75,ikan putih ,,50000,,,,,,
a3343261-050e-4cea-8a3e-c0cacb89f995,75,ikan putih ,,50000,,,,,,
f8f33396-97a0-411e-9fc9-f33fc62bc4ce,59,Sipou,0,0,0,0,0,0,0,0
18a78334-8963-4fae-8468-282f418b3588,75,kakap merah,,,,,,,,
8b3a5d5c-636a-4d39-9be4-c3a3e704d9e5,59,Baronang,20000,0,0,0,0,0,0,0
d4691c6f-8da1-4af3-96d4-fd531b6d9ab9,75,baronang,,35000,,,,,,
d5de9dcd-3e12-47ef-8237-f185c11a4335,55,cakalang,,,,,,,,
fbef798e-fe2f-4187-b6cd-546d463a436a,55,katampang,10,,,,,,,
78bf3850-3776-47f4-b0b9-005f8eb85a8b,51,ikan kerapu,,,50000,,,,,
86b83eec-5e31-4517-aec4-0a3b9815e27e,51,ikan cakalang,,,30000,,,,,
dad40821-bc04-4a82-8b34-8d36e8d08cea,55,gurita,,,,,,,,
22a3317d-2d24-46e9-9a46-b83221765562,55,katamba,,,15,,,,,
8bcbfef7-f1d6-47db-8a8e-7eb3067c876e,77,katamba,,,20000,,,,,
8409870e-80a1-432e-be37-dd1180c336e6,51,ikan boronang,,,30000,,,,,
4b2fb882-0777-43a9-9f96-27e2d2c7e852,56,katamba,18000,,,,,,,
f77d34d5-0415-48d2-9170-82edb9fea19c,174,lajang,,,,,,,,
98442297-31ae-457f-acbb-012e18aa3a90,56,ikan dasar,,,,,,,,15000
f91b8281-4755-4ac7-a1cb-db1d8397df08,63,ikan jenggot,15000,15000,,,,,15000,
ebc98c5e-99a9-4dce-85c1-943dbfaa479d,59,,,,,,,,,
1d0a7848-5c37-4c77-8758-b8fb4a1596b7,72,ikan merah,,,,,,,,
a1027fbe-279e-48d9-9901-b8cf4f0f7961,72,ikan merah,,,,,,,,
2db9728e-7c41-4e6d-a42c-486ed1e68bdc,69,Ikan Sunu,30000,,,,,,,
4e7e39b0-8e89-46be-8b2c-e2331f1487eb,69,ikan tongkol,10000,,,,,,,
271573ed-a20d-4dec-ba88-ba6d53e0395c,69,Ikan Sumsum,,,,,,,20000,
76ad252b-6b4d-4469-851f-fbe42b40d340,63,Kurisi,,,,,,,20000,
ec389883-f90f-4911-b7f7-c683896409df,75,ikan kerapu,,,50000,,,,,
1277b383-2d6c-4312-8bdc-a9bcb69d7eff,75,kakap merah,,,50000,,,,,
91e240e2-0844-4283-840c-efa99c99cfe4,75,kembung,,,20000,,,,,
0c31a4f8-116e-4676-a964-b6ff81354ed0,75,barakuda,,,50000,,,,,
018b5ec5-f074-4069-b0c9-4e7f61b427f9,75,kue,,,20000,,,,,
ad0e8ed6-dccb-42c3-b1ed-551aaf22afd3,75,kerapu,,,50000,,,,,
aa748825-a340-4b60-ba8a-f5c5bdbc8890,75,barakuda,,,40000,,,,,
f9ab3eab-c2b6-4919-820c-1030d1269d6b,75,kuniran,,,20000,,,,,
4b65b1b1-27c4-4d00-8210-16fc211ab143,75,kembung,,,20000,,,,,
349fd766-0f27-4109-b849-4cebd51668ec,75,kerapu,,,50000,,,,,
98cd9e0d-34c2-48da-9c7c-9edd9c570fd0,72,cakalang,,,,,,,,
4021b4ae-b713-4e3e-be2d-8613df331f9c,59,ikan merah,15000,,,,,,,
41e54657-a379-46c8-ba7b-58d62adaa3b2,59,ikan katamba,20000,,,,,,,
dedb5a6d-b2f6-439d-9963-a7ced53f2f96,59,katambang,20000,,,,,,,
3b186638-2420-485e-986b-72c330182933,59,lajang,15000,,,,,,,
aea7e0c8-d8ff-4e41-aedb-703aac679df1,59,sunu,20000,,,,,,,
894ee0f0-d2ed-4069-99ff-6e6efb3a0ab6,69,Ikan Pogo,10000,,,,,,,
2dfbede1-7b88-4837-989f-648fd0e02625,69,Cakalang,10000,,10000,,,,,
1d8c94ac-2c2c-4dde-858d-e4ecd33243b1,69,Ikan Pogo,10000,,10000,,,,,
6e7bc488-45d3-441f-adb1-f9ab3ccf91b4,69,Biji nangka,20000,,20000,,,,,
0fe1d3af-5800-4b46-b729-9ca6b898c2d7,63,ikan kuwe,20000,20000,,,,,20000,
f0b1a071-de70-4d6c-bd0f-498dae12119d,63,ikan kakap,25000,25000,,,,,25000,
16103447-fe34-4a06-992b-3844f5b02410,69,lalosi,,20000,,,,,,
16103447-fe34-4a06-992b-3844f5b02410,69,ikan pogo,,20000,,,,,,
39d4af80-e626-483d-8bce-f5bfec69fedf,69,tongkol,,,25000,,,,,
b18d730b-20e6-4ad1-b051-2b415c932fb4,69,pogo,,10000,,,,,,
670c402f-ff18-4231-bcad-af2bf4c30bc4,69,ikan merah,,20000,,,,,,
f4b6149a-1fe1-490c-9519-815c5eebcb78,69,kulit pasir,,20000,,,,,,
d26e5aa6-0951-4439-98da-6da7ff2f3fda,69,ikan merah,,20000,,,,,,
eb92d4e3-9ead-46f2-b484-056837167722,69,Layang,,,12000,,,,,
418dd380-a20f-4ce0-a474-40a944b4a432,69,Layang,15000,,,,,,,
c990e529-011c-49a1-93c0-05545ead0b58,69,ikan Karang,15000,,,,,,,
33b27899-dc09-4750-b6df-aa8878d638d9,69,Ikan Baby Tuna,,,20000,,,,,
84e330aa-40f2-4f87-97b0-156852ffc6a3,69,Ikan Belanak,15000,,15000,,,,10000,
35abf491-6b9d-4315-a2ef-0682c0e339b3,69,Ikan Layang,15000,,,,,,15000,
bf5d1d6d-4a92-4040-ae3b-3dfdff66aa75,56,ikan kakap,,,,,,,,
db41594c-a9e4-4f4a-939c-6ffaf930e57c,56,ikan ruma-ruma,,,,,,,,
9082bf4c-b79c-4e40-8882-b294c3a2d15a,56,ikan tenggiri,,,,,,,,
bb20aa79-9325-41ca-ae14-0446df7af41e,174,Kue,,,,,,,,
5f0ee3a6-1732-43e3-a986-9a8ca9a191ae,174,ikan layang,,,,,,,,
8b932543-0fc4-45eb-9fd9-41afde626d9b,174,layang,,,,,,,,
cf5172ac-f341-49a7-8a29-ee94d7f008a6,56,juku eja,,,,,,,,
a1a3d317-3502-4a58-a98d-a3b9736187e6,56,belanak,,,,,,,,
f3af3a51-e7ec-4211-9e97-9f5165751538,56,juku eja,,,,,,,,
eb017e13-eb4b-4394-8a1a-d3b9272f37f4,69,cakalang,,,50000,,,,,
0339a450-59a8-4ed4-a3ff-583cb941f948,63,kurisi,,20000,,,,,,
3becf361-961a-44e2-91f4-4cd5c42c5485,63,katamba,,25000,,,,,,
3becf361-961a-44e2-91f4-4cd5c42c5485,63,korapu,,25000,,,,,,
